key,indicator_data_id,indicator_id,name,Measure,geo_type_name,geo_entity_id,geo_entity_name,year_description,data_valuemessage
2556,151714,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,Borough,1,Bronx,2005,47.5
2557,151715,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,Borough,2,Brooklyn,2005,24.1
2558,151716,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,Borough,3,Manhattan,2005,23.5
2559,151717,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,Borough,4,Queens,2005,23.2
2560,151718,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,Borough,5,Staten Island,2005,9.7
2561,154501,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,101,Battery Park City, Tribeca,2005
2562,154502,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,102,Greenwich Village, SOHO,2005
2563,154503,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,103,Lower East Side, Chinatown,2005
2564,154504,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,104,Chelsea, Clinton,2005
2565,154505,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,105,Midtown Business District,2005,47.3
2566,154506,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,106,Stuyvesant Town, Turtle Bay,2005
2567,154507,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,107,West Side, Upper West Side,2005
2568,154508,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,108,Upper East Side,2005,59.8
2569,154509,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,109,Manhattanville, Hamilton Heights,2005
2570,154510,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,110,Central Harlem,2005,30.3
2571,154511,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,111,East Harlem,2005,56.8
2572,154512,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,112,Washington Heights, Inwood,2005
2573,154513,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,201,Melrose, Mott Haven, Port Morris
2574,154514,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,202,Hunts Point, Longwood,2005
2575,154515,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,203,Morrisania, Crotona Park East,2005
2576,154516,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,204,Highbridge, Concourse Village,2005
2577,154517,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,205,University Hts., Fordham, Mt. Hope
2578,154518,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,206,East Tremont, Belmont,2005
2579,154519,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,207,Bedford Park, Norwood, Fordham
2580,154520,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,208,Riverdale, Kingsbridge, Marble Hill
2581,154521,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,209,Soundview, Parkchester,2005
2582,154522,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,210,Throgs Nk.,Co-op City, Pelham Bay
2583,154523,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,211,Pelham Parkway, Morris Park, Laconia
2584,154524,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,212,Wakefield, Williamsbridge,2005
2585,154525,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,301,Williamsburg, Greenpoint,2005
2586,154526,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,302,Brooklyn Heights, Fort Greene,2005
2587,154527,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,303,Bedford Stuyvesant,2005,24.9
2588,154528,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,304,Bushwick,2005,13.4
2589,154529,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,305,East New York, Starrett City,2005
2590,154530,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,306,Park Slope, Carroll Gardens,2005
2591,154531,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,307,Sunset Park, Windsor Terrace,2005
2592,154532,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,308,Crown Heights North,2005,25.3
2593,154533,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,309,Crown Heights South, Wingate,2005
2594,154534,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,310,Bay Ridge, Dyker Heights,2005
2595,154535,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,311,Bensonhurst, Bath Beach,2005
2596,154536,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,312,Borough Park, Ocean Parkway,2005
2597,154537,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,313,Coney Island, Brighton Beach,2005
2598,154538,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,314,Flatbush, Midwood,2005
2599,154539,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,315,Sheepshead Bay, Gerritsen Beach,2005
2600,154540,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,316,Brownsville, Ocean Hill,2005
2601,154541,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,317,East Flatbush, Rugby, Farragut
2602,154542,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,318,Canarsie, Flatlands,2005
2603,154543,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,401,Astoria, Long Island City,2005
2604,154544,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,402,Sunnyside, Woodside,2005
2605,154545,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,403,Jackson Heights, North Corona,2005
2606,154546,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,404,Elmhurst, South Corona,2005
2607,154547,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,405,Ridgewood, Glendale, Maspeth
2608,154548,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,406,Forest Hills, Rego Park,2005
2609,154549,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,407,Flushing Bay Terrace,2005,19.6
2610,154550,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,408,Fresh Meadows, Briarwood,2005
2611,154551,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,409,Woodhaven, Richmond Hill,2005
2612,154552,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,410,Ozone Park, Howard Beach,2005
2613,154553,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,411,Bayside, Douglastown, Little Neck
2614,154554,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,412,Jamaica, St. Albans, Hollis
2615,154555,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,413,Queens Village, Rosedale,2005
2616,154556,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,414,The Rockaways, Broad Channel,2005
2617,154557,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,501,Stapleton, Port Richmond,2005
2618,154558,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,502,New Springville, South Beach,2005
2619,154559,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,503,Tottenville, Woodrow, Great Kills
2620,151713,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,Citywide,1,New York City,2005,22.6
2621,151671,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,101,Kingsbridge - Riverdale,2005,22.6
2622,151672,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,102,Northeast Bronx,2005,14.6
2623,151673,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,103,Fordham - Bronx Pk,2005,22.8
2624,151674,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,104,Pelham - Throgs Neck,2005,20.6
2625,151675,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,105,Crotona -Tremont,2005,36.3
2626,151676,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,106,High Bridge - Morrisania,2005,33
2627,151677,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,107,Hunts Point - Mott Haven,2005,19.8
2628,151678,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,201,Greenpoint,2005,28.2
2629,151679,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,202,Downtown - Heights - Slope,2005,38.8
2630,151680,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,203,Bedford Stuyvesant - Crown Heights,2005,32.6
2631,151681,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,204,East New York,2005,17.7
2632,151682,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,205,Sunset Park,2005,28.8
2633,151683,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,206,Borough Park,2005,20.5
2634,151684,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,207,East Flatbush - Flatbush,2005,25.3
2635,151685,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,208,Canarsie - Flatlands,2005,15.5
2636,151686,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,209,Bensonhurst - Bay Ridge,2005,22
2637,151687,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,210,Coney Island - Sheepshead Bay,2005,15.1
2638,151688,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,211,Williamsburg - Bushwick,2005,14.8
2639,151689,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,301,Washington Heights,2005,42.6
2640,151690,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,302,Central Harlem - Morningside Heights,2005,35.7
2641,151691,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,303,East Harlem,2005,50.6
2642,151692,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,304,Upper West Side,2005,47.2
2643,151693,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,305,Upper East Side,2005,51.2
2644,151694,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,306,Chelsea - Clinton,2005,42
2645,151695,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,307,Gramercy Park - Murray Hill,2005,72.8
2646,151696,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,308,Greenwich Village - SoHo,2005,43.5
2647,151697,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,309,Union Square - Lower East Side,2005,49.3
2648,151698,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,310,Lower Manhattan,2005,37.6
2649,151699,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,401,Long Island City - Astoria,2005,17.3
2650,151700,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,402,West Queens,2005,38.7
2651,151701,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,403,Flushing - Clearview,2005,18.3
2652,151702,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,404,Bayside - Little Neck,2005,31.7
2653,151703,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,405,Ridgewood - Forest Hills,2005,25.1
2654,151704,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,406,Fresh Meadows,2005,32.1
2655,151705,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,407,Southwest Queens,2005,20.4
2656,151706,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,408,Jamaica,2005,18.6
2657,151707,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,409,Southeast Queens,2005,25.8
2658,151708,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,410,Rockaways,2005,4.7
2659,151709,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,501,Port Richmond,2005,7.3
2660,151710,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,502,Stapleton - St. George,2005,13
2661,151711,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,503,Willowbrook,2005,12.2
2662,151712,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,504,South Beach - Tottenville,2005,5.8
2663,151762,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,Borough,1,Bronx,2005,2.5
2664,151763,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,Borough,2,Brooklyn,2005,2.1
2665,151764,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,Borough,3,Manhattan,2005,1.2
2666,151765,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,Borough,4,Queens,2005,1.1
2667,151766,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,Borough,5,Staten Island,2005,0.6
2668,154442,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,101,Battery Park City, Tribeca,2005
2669,154443,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,102,Greenwich Village, SOHO,2005
2670,154444,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,103,Lower East Side, Chinatown,2005
2671,154445,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,104,Chelsea, Clinton,2005
2672,154446,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,105,Midtown Business District,2005,4.1
2673,154447,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,106,Stuyvesant Town, Turtle Bay,2005
2674,154448,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,107,West Side, Upper West Side,2005
2675,154449,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,108,Upper East Side,2005,3.5
2676,154450,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,109,Manhattanville, Hamilton Heights,2005
2677,154451,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,110,Central Harlem,2005,0.8
2678,154452,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,111,East Harlem,2005,2.1
2679,154453,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,112,Washington Heights, Inwood,2005
2680,154454,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,201,Melrose, Mott Haven, Port Morris
2681,154455,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,202,Hunts Point, Longwood,2005
2682,154456,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,203,Morrisania, Crotona Park East,2005
2683,154457,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,204,Highbridge, Concourse Village,2005
2684,154458,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,205,University Hts., Fordham, Mt. Hope
2685,154459,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,206,East Tremont, Belmont,2005
2686,154460,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,207,Bedford Park, Norwood, Fordham
2687,154461,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,208,Riverdale, Kingsbridge, Marble Hill
2688,154462,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,209,Soundview, Parkchester,2005
2689,154463,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,210,Throgs Nk.,Co-op City, Pelham Bay
2690,154464,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,211,Pelham Parkway, Morris Park, Laconia
2691,154465,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,212,Wakefield, Williamsbridge,2005
2692,154466,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,301,Williamsburg, Greenpoint,2005
2693,154467,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,302,Brooklyn Heights, Fort Greene,2005
2694,154468,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,303,Bedford Stuyvesant,2005,0.9
2695,154469,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,304,Bushwick,2005,0.5
2696,154470,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,305,East New York, Starrett City,2005
2697,154471,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,306,Park Slope, Carroll Gardens,2005
2698,154472,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,307,Sunset Park, Windsor Terrace,2005
2699,154473,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,308,Crown Heights North,2005,1
2700,154474,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,309,Crown Heights South, Wingate,2005
2701,154475,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,310,Bay Ridge, Dyker Heights,2005
2702,154476,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,311,Bensonhurst, Bath Beach,2005
2703,154477,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,312,Borough Park, Ocean Parkway,2005
2704,154478,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,313,Coney Island, Brighton Beach,2005
2705,154479,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,314,Flatbush, Midwood,2005
